"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Puerto Rico","PRI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","8.63","8.79","9.12","9.53","9.65","9.35","9.25","9.58","10.13","10.03","9.73","9.65","9.4","9.34","9.32","9.39","9.31","9.41","9.51","10.55","11.14","10.62","",
"Paraguay","PRY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01865244","5.60815811","4.75770569","4.90703917","4.93224335","4.82934713","5.01927567","5.02042723","5.03776026","5.52496862","5.46593952","5.82225847","6.53144598","6.0642848","6.62719059","6.69165802","6.67556572","6.60902548","6.74497652","7.16081905","7.67533064","8.03277016","","",
"West Bank and Gaza","PSE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8064515164008","4.79365853510737","5.06575600779758","4.66532992864293","5.10343612464608","5.55330504212057","5.27178307862811","5.02602124205252","4.79080824006467","5.28004738859862","5.03371991293241","4.75805433545191","4.84072401432143","4.88145310923593","4.87996146849664","4.92742710187534","4.8421922732045","4.68180753283426","5.13113122673218","5.37840603181361","5.98716121526101","6.48423546098731","","",
"Post-demographic dividend","PST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.56875055266335","10.0578368378349","10.4964943317626","10.6936726586853","10.65109427894","10.7342157108571","10.8297690821463","10.810370920614","11.0174515036151","11.958133092265","11.8975543623957","11.9659240705173","12.1108132171444","12.1179441466384","12.3061086814085","12.6932834961757","12.8409746446019","12.7994357211729","12.7468092768104","12.9451945807737","14.3892323201338","13.8059323211805","","",
"French Polynesia","PYF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97258496","2.3197093","2.46044064","3.50257182","3.18311739","2.56300044","2.288064","2.07008052","1.63775349","2.38356304","1.87017763","1.599962","1.74822152","2.07620168","2.42293572","3.63581347","3.54971433","3.21237087","2.96176219","3.20278597","3.81872201","2.89366841","","",
"Romania","ROU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21","4.38","4.58","5.37","5.48","5.53","5.07","5.02","5.02","5.28","5.64","4.48","4.51","5.22","5.03","4.94","5.08","5.19","5.52","5.71","6.23","6.48","","",
"Russian Federation","RUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02","5.24","5.52","5.16","4.76","4.77","4.77","4.75","4.9","5.64","4.97","4.79","4.94","5.08","5.18","5.3","5.29","5.36","5.36","5.65","7.57","7.39","","",
"Rwanda","RWA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57583427","3.31599975","3.13122177","6.93491793","7.50929976","7.72549963","7.60959911","7.86212587","7.5670433","7.80694866","8.08696938","7.93879843","8.10667801","6.77649164","6.98844194","6.65446424","6.96060848","6.38999748","6.69894743","6.34386826","7.47530079","7.32305002","","",
"South Asia","SAS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.64026910266908","3.80133880622958","3.86376953834791","3.64301804006877","3.62022847254558","3.55547321369818","3.48912008289556","3.42000961517877","3.39148002264681","3.37208337742491","3.20182576216797","3.1567537265508","3.20881658883733","3.56769856746936","3.47083391300265","3.45243449798002","3.38454514751918","2.96360364417928","2.90912814068084","2.98057200041176","3.30542755876573","3.26553099896578","","",
"Saudi Arabia","SAU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2115941","4.4617424","4.2493701","3.97910738","3.58400226","3.41866732","3.6192224","3.56229162","2.97100711","4.29042768","3.64786315","3.68218255","3.98779702","4.42293596","5.15801096","5.86202002","6.24143076","6.03126049","5.34063101","5.46742678","6.64629889","5.96836901","","",
"Sudan","SDN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60664487","3.36456871","3.30010891","3.89187932","4.15593481","4.09418154","4.88544321","5.66269159","5.42313576","6.39496326","5.05810165","5.61579561","5.68827009","6.96487474","5.67619705","5.81112576","5.68438482","5.91767406","4.46358299","4.57422638","3.01518917","2.83633852","","",
"Senegal","SEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.55015397","3.68148756","3.95294404","4.29703569","4.56856203","3.67466521","3.76337624","3.41496587","3.50687575","3.841573","4.02764368","4.21416712","4.26688004","4.38573599","4.38962269","4.37789631","4.25606871","4.16359377","4.43182087","4.49531031","5.15119171","4.35098124","","",
"Singapore","SGP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.343364","3.16302657","3.358464","3.60699272","3.15019798","3.03367925","2.9347465","2.83749056","3.19488454","3.39853096","3.20265388","3.15792179","3.32783675","3.68562651","3.87155652","4.18069839","4.38810682","4.36493397","4.07545424","4.39938164","5.71281767","5.56525183","","",
"Solomon Islands","SLB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.82626629","6.60538721","10.10495281","7.075634","7.72383881","9.01593494","8.00584698","7.18298769","5.50597048","6.60598898","4.66139841","5.02313328","4.87480497","4.57886171","4.88791895","4.44578695","4.40253973","4.14992523","3.77378345","4.32405567","4.79699087","4.76345396","","",
"Sierra Leone","SLE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.48961735","8.36564541","9.40313911","8.4533062","8.67061424","9.04395866","9.02353287","8.52283859","8.81158161","9.68422222","9.12688351","10.76753807","8.94355106","11.59017754","19.69004631","19.65816307","15.78850651","9.3997612","8.28987598","9.12992668","9.32588673","8.55334282","","",
"El Salvador","SLV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84342813","7.88604879","7.88565731","7.77182293","8.1302166","9.20057869","8.69338894","8.47836304","8.49585915","8.83749676","8.90416241","8.87645435","8.60625362","9.05235958","8.5989418","8.75833225","8.71456337","8.42286873","8.322752","8.80846119","9.08151054","9.71643353","","",
"San Marino","SMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.64127541","5.39155769","4.77200127","4.86479282","4.88683653","4.91361904","5.09587288","5.41110897","6.18409586","6.20853519","8.0707283","8.98883724","8.23800278","8.30091763","8.43315315","8.4219532","8.25972271","8.2778492","8.14801598","8.48147392","7.97527838","","",
"Somalia","SOM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18360472","6.49679995","7.59296274","7.66696072","7.84200048","8.28380585","8.49390411","9.3764925","9.48246479","9.34623528","9.5273037","9.11380386","9.32820415","9.31232452","9.24598789","8.81319809","8.45890999","8.22039318","8.53168106","8.66552734","8.70042133","10.0125246","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99624658026261","5.03096597607952","4.58836724127037","5.50303157706112","5.48533441814623","5.29760999821318","5.20378498296485","5.10051917269761","4.89231048820101","5.28839541496509","5.21274016184166","5.1551384524868","4.98571267081416","4.96613140591102","4.75006257550424","4.97424622213986","5.04195955469833","5.04476980833764","4.77463278837397","4.7341413341182","4.9340977666364","5.10432773760222","","",
"South Sudan","SSD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9569149","10.05615997","9.03740788","9.44806385","5.86061621","","",
"Sub-Saharan Africa","SSF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9956332492203","5.03094155516485","4.58796111857731","5.50245815755129","5.48456633544188","5.29684656803829","5.20287117813062","5.09930282654429","4.8913165325042","5.28715548113701","5.2122519788364","5.15468157207388","4.98598010579884","4.9655940676044","4.74994358007265","4.97373835031837","5.04188141625078","5.04450566329602","4.77478544595601","4.73417406209954","4.93521726731738","5.10443198030666","","",
"Small states","SST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59920125428276","4.63278056563826","4.82173850484562","5.02594063552487","4.95456502268019","4.63378960915033","4.36738031264167","4.31238421905563","3.95529215074998","4.65024042826058","4.24200347645544","3.90753524785968","3.87226896073222","4.06838432421093","4.22179885951144","5.02316584859831","5.13697178123618","5.05149641830124","4.87566552881824","5.06493006559168","5.89155766975603","5.51656520012674","","",
"Sao Tome and Principe","STP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.51756001","10.83865166","10.69723701","12.6639061","11.91980934","11.55062962","8.30422878","8.20471764","7.16872263","7.24220848","6.86072636","6.76036882","6.47629499","7.93743753","6.73101807","5.34009647","6.43088865","6.46181059","5.50957823","5.29584646","7.30042553","7.82528496","","",
"Suriname","SUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87092161","3.82474971","5.32991552","4.88878393","5.4608078","5.2439642","5.85598755","5.22148609","4.74699593","4.97810316","4.6978569","4.40932178","4.28435707","4.48738098","4.52127838","5.80808163","5.99283743","5.32285929","6.68795872","8.70230103","6.84054422","5.6838975","","",
"Slovak Republic","SVK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.33","5.51","5.45","6.37","6.59","6.85","7.18","6.96","7.95","7.67","7.3","7.54","7.5","6.88","6.76","7.09","6.76","6.67","6.92","7.13","7.75","","",
"Slovenia","SVN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.88","8.02","8.1","7.94","8","7.82","7.51","7.85","8.54","8.57","8.54","8.72","8.74","8.5","8.5","8.46","8.18","8.28","8.5","9.43","9.48","8.85","",
"Sweden","SWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33","7.9","8.21","8.32","8.13","8.15","8.05","8","8.21","8.77","8.32","10.42","10.74","10.9","10.95","10.8","10.85","10.79","10.94","10.83","11.33","11.25","10.67","",
"Eswatini","SWZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.60951757","5.13895369","5.52298307","6.37864399","6.81432486","7.37623358","7.82560062","7.93004131","8.85792923","8.63292217","8.5912571","8.46997261","7.82047606","7.45703411","7.25596571","7.05855274","6.82044792","6.98103714","6.62469387","7.15369368","6.59767151","7.03582335","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61071777","5.01642942","4.35287333","5.08738041","4.90274191","4.66865683","4.39767885","3.85076666","3.61745405","3.54135323","4.50142097","4.46079111","5.39592934","4.24818325","4.59131193","4.37339973","4.96118879","4.76658726","4.94443846","4.77020788","6.54135609","5.25937986","","",
"Syrian Arab Republic","SYR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55400705","4.6971879","4.94717073","5.11781693","4.47935343","4.10970592","3.77771473","3.72242856","3.39762759","3.5464704","3.2764473","2.52865291","3.04719615","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45750713","5.2932992","7.26787424","5.50940943","5.50012684","4.84111166","4.86643076","4.34313393","4.05955124","4.44166946","4.06023312","3.91046357","3.8560791","4.06645298","4.27316904","4.52395248","4.73396969","4.64740467","4.56768799","4.59277868","5.53655243","5.19022274","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95548893016484","3.8547268116286","3.91698414256198","3.98294780377326","3.89234566940715","3.88299846640758","3.73184178216665","3.55816456127622","3.72775269305678","4.12686433727411","4.02015987980189","4.14248803880323","4.33735686278184","4.46908017113352","4.55686187176217","4.71802133560742","4.75418668874258","4.81910116425177","4.91810122555559","5.06633002858142","5.35216261085094","5.25993469100339","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02204765460385","5.30959444654471","5.54124638877595","5.45387983185849","5.24848785029618","5.22934711813613","5.20931565915733","5.17912735785694","5.28645906375468","5.78831866180834","5.35570199809131","5.05705941205643","5.11285109994668","5.17481553135117","5.20891932415467","5.22846296343847","5.33896879604516","5.34639594706196","5.36183058544809","5.57920182553614","6.59603863501682","6.61417931420753","","",
"Togo","TGO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79418182","2.88543367","2.90227056","2.93837667","3.0855279","3.3024261","3.44603634","3.8666532","3.84063601","4.07616663","4.45493317","4.55412722","4.80787134","4.94373512","5.07998943","4.95647097","6.59755707","6.49392271","6.08894634","5.726192","6.03786469","5.55532026","","",
"Thailand","THA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10125351","3.02623773","3.334723","3.24312782","3.13893151","3.15972233","3.09970832","3.19277525","3.45933938","3.61939645","3.39009809","3.56825495","3.5229404","3.45313334","3.68448091","3.8522861","3.93900609","3.85276842","3.87040329","3.78911877","4.35728741","5.16038752","","",
"Tajikistan","TJK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26","4.58","4.44","4.7","4.8","5.21","5.03","5.54","5.91","5.86","5.74","5.86","5.98","6.53","6.67","6.91","6.96","6.85","7.01","6.95","8.18","8.01","","",
"Turkmenistan","TKM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.07783461","4.82198191","4.15504408","5.0367589","6.25892353","5.65422964","4.97834015","3.12948632","3.49424887","2.84764099","3.24345636","3.24805617","3.36840105","3.93541193","4.30969286","5.11721087","5.74498892","5.93897438","5.69395018","5.68183947","5.68472815","5.56931353","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.45109424102983","6.54445468693627","6.39723742371508","6.62200651129437","6.70665324484406","6.7365777044119","6.78239475518019","6.90949538261269","6.96025692509494","7.50116592117515","7.23357834688603","7.13094143706568","7.16297590227858","7.30504664351529","7.42656965268215","7.76463213621703","7.8146159518288","8.03438280161678","7.91622576204825","7.92390360546183","8.51205574856684","8.30118914304268","","",
"Timor-Leste","TLS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84187031","4.26103544","5.28044748","6.00192022","5.64793253","6.96563959","7.30931807","6.47058821","6.86541462","6.99215221","8.5323782","7.60483742","7.67216587","6.89625168","6.75752544","6.36952639","6.02679253","9.96385956","11.43839264","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69349847187404","5.03039765711478","4.99094950969172","4.87778613450145","4.71242170508853","4.50921976396048","4.38269489991334","4.4037237679321","4.37629354699202","5.06544761291022","4.94089322853822","5.16737286793397","5.28868609234808","5.09701429633648","5.45955197471974","5.97032696646637","6.36766141517098","6.3512964306185","5.91790152628796","5.40787539894529","5.4202467868379","5.46682069206784","","",
"Tonga","TON","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90389204","3.42501593","3.58957744","3.43583083","4.50741625","4.38560247","5.47225046","4.73330021","6.05759716","3.92779636","4.81632328","3.82126665","4.79517698","3.9839797","5.00648069","4.47327423","4.81820822","4.85577822","4.80628061","4.75078154","5.33435154","6.27256584","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.64026910266908","3.80133880622958","3.86376953834791","3.64301804006877","3.62022847254558","3.55547321369818","3.48912008289556","3.42000961517877","3.39148002264681","3.37208337742491","3.20182576216797","3.1567537265508","3.20881658883733","3.56769856746936","3.47083391300265","3.45243449798002","3.38454514751918","2.96360364417928","2.90912814068084","2.98057200041176","3.30542755876573","3.26553099896577","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9956332492203","5.03094155516485","4.58796111857731","5.5024581575513","5.48456633544188","5.29684656803829","5.20287117813062","5.09930282654429","4.8913165325042","5.28715548113701","5.2122519788364","5.15468157207388","4.98598010579885","4.9655940676044","4.74994358007266","4.97373835031837","5.04188141625078","5.04450566329602","4.77478544595601","4.73417406209954","4.93521726731738","5.10443198030666","","",
"Trinidad and Tobago","TTO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23492479","4.0346489","4.72302485","4.18767118","4.30805206","4.43451166","4.15431976","4.1536026","3.6575706","5.48676443","5.08042908","4.72197914","4.63289499","4.80276918","4.87136698","5.65026045","6.50998688","6.57946634","6.5323596","6.83128405","7.53854179","7.0194726","","",
"Tunisia","TUN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81271935","4.86132765","5.12036419","5.20888519","5.19890785","5.14555788","5.13109922","5.17542839","5.1644063","5.40595293","5.60950756","6.12299299","6.28984737","6.51394987","6.45006084","6.21339941","6.24778175","6.18557453","5.9375186","6.02461243","7.05024958","6.97273922","","",
"Turkiye","TUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.89","5.06","5.01","4.91","4.89","5.15","5.24","5.22","5.49","5.02","4.65","4.44","4.37","4.33","4.12","4.28","4.18","4.12","4.37","4.62","4.57","","",
"Tuvalu","TUV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.37474632","18.47802734","12.42768574","14.38950729","9.88583279","10.56283283","12.27132893","10.51983929","10.1193676","12.26670933","15.65082836","14.10340405","13.5962553","14.3384304","14.6935215","13.52732944","18.61886597","24.28305244","18.64067841","22.41327286","18.86140633","19.96582222","","",
"Tanzania","TZA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41529942","4.23551702","4.68907642","5.34231472","5.7373414","6.32282543","7.598279","6.88427973","5.55704737","5.06306362","5.22392178","5.0559845","5.01779366","4.64643383","4.01492071","3.64969945","3.96350336","4.08257437","4.16191673","3.88136053","2.93978429","3.36136484","","",
"Uganda","UGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.08276892","5.05207348","4.77135611","4.29918194","4.7002449","5.80518579","6.46332979","6.1131134","5.45476198","5.78845549","6.80890226","6.6959095","6.10853958","5.78252411","5.33653069","5.0745697","4.96169233","3.99788952","4.02080536","3.79834843","4.30198574","4.67196703","","",
"Ukraine","UKR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31","5.73","5.99","6.55","6.17","6.35","6.42","6.02","5.5","6.61","6.81","6.82","7.12","6.94","7.2","7.78","7.55","7.44","7.52","7.09","7.56","8.01","","",
"Upper middle income","UMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.32968156652749","5.31021979482844","5.20597221560535","5.25512032584875","5.19300000166326","5.19418902986693","5.1200813694156","5.04906295392548","5.07901683672536","5.48021477199756","5.25058238200954","5.20771270819865","5.25468603105106","5.33466180982818","5.39964358814122","5.50576660594713","5.53336724564739","5.62022165908104","5.58680673167559","5.69892050841205","6.09726443742077","5.91542916446658","","",
"Uruguay","URY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.21095848","9.79864407","9.68134308","9.61753464","8.30145359","7.75686073","7.74287462","7.49349833","8.12533188","7.9498806","7.91117048","7.94897985","8.06757545","8.11897373","8.07319641","8.29225731","8.67535782","8.82179642","9.01452351","9.39027691","9.13688469","9.3592062","","",
"United States","USA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.49002552","13.16811562","13.9952774","14.50551128","14.55115986","14.57938957","14.70870876","14.91824913","15.20718479","16.20063591","16.19719124","16.13996315","16.11969566","15.99170876","16.19919777","16.49056816","16.80215836","16.76750183","16.62964439","16.66580582","18.75621986","17.3625679","16.57115173","",
"Uzbekistan","UZB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.12","5.24","5.14","5.19","4.84","4.78","4.75","4.54","4.7","4.8","5.3","5.26","5.55","5.72","4.43","4.74","4.72","4.84","5.08","5.43","6.75","7.74","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97939277","4.00093412","4.07769632","3.95764542","3.8658421","3.83165979","3.65356708","3.81816602","3.88194203","4.09299564","4.30325222","4.23108053","4.45042276","4.24191046","4.17631912","4.11412001","4.09573793","4.22985649","4.25346231","4.25543451","4.8395834","5.36252117","","",
"Venezuela, RB","VEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41691327","2.18563724","4.08657551","4.03775549","","",
"British Virgin Islands","VGB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.10752726","4.80107498","3.87075853","3.94229889","4.08791971","4.31821251","4.56979847","4.62917614","4.36028337","4.48502922","5.07146072","4.97468519","5.00178242","4.41233158","4.69078779","4.71140909","4.86994743","4.99014759","5.02678823","4.97407484","4.30061865","4.59346437","","",
